Date,Time,Transaction,Item
2017-03-11,12:49:35,7958,Value7
2017-03-11,12:49:35,7958,Value7
2017-03-11,12:51:08,7959,Value1
2017-03-11,12:51:08,7959,Value8
2017-03-11,12:51:08,7959,Cake
2017-03-11,12:55:44,7960,Value8
2017-03-11,13:04:45,7961,Brownie
2017-03-11,13:04:45,7961,Drinking chocolate spoons
2017-03-11,13:04:45,7961,Value1
2017-03-11,13:04:45,7961,Value7
2017-03-11,13:04:45,7961,Sandwich
2017-03-11,13:04:45,7961,Sandwich
2017-03-11,13:13:28,7962,Value7
2017-03-11,13:13:28,7962,Value7
2017-03-11,13:13:28,7962,Sandwich
2017-03-11,13:13:28,7962,Sandwich
2017-03-11,13:18:46,7963,Value4mie Dodgers
2017-03-11,13:18:46,7963,Value1
2017-03-11,13:26:51,7964,Value12
2017-03-11,13:26:51,7964,Cake
2017-03-11,13:33:57,7965,Value7
2017-03-11,13:33:57,7965,Value7
2017-03-11,13:38:15,7966,Value12
2017-03-11,13:38:15,7966,Juice
2017-03-11,13:38:15,7966,Value6
2017-03-11,13:38:15,7966,Salad
2017-03-11,13:39:01,7967,Value12
2017-03-11,13:39:01,7967,Spanish Brunch
2017-03-11,14:13:31,7968,Spanish Brunch
2017-03-11,14:13:31,7968,Sandwich
2017-03-11,14:13:31,7968,Toast
2017-03-11,14:13:31,7968,Cake
2017-03-11,14:13:31,7968,Value9
2017-03-11,14:13:31,7968,Chicken Stew
2017-03-11,14:16:51,7969,Value1
2017-03-11,14:26:13,7970,Value19
2017-03-11,14:26:13,7970,Value1
2017-03-11,14:28:49,7971,Value1
2017-03-11,14:28:49,7971,Value7
2017-03-11,14:28:49,7971,Juice
2017-03-11,14:28:49,7971,Scone
2017-03-11,14:30:13,7972,Value7
2017-03-11,14:30:13,7972,NONE
2017-03-11,14:30:13,7972,Toast
2017-03-11,14:30:13,7972,Scone
2017-03-11,14:34:30,7973,Value1
2017-03-11,14:38:18,7974,Value1
2017-03-11,14:38:18,7974,Value1
2017-03-11,14:38:18,7974,Cake
2017-03-11,14:39:02,7975,Brownie
2017-03-11,14:39:02,7975,Coke
2017-03-11,14:48:36,7976,Value7
2017-03-11,14:48:36,7976,Sandwich
2017-03-11,15:02:31,7977,Value1
2017-03-11,15:02:31,7977,Value4mie Dodgers
2017-03-11,15:02:31,7977,Cake
2017-03-11,15:09:20,7978,Value7
2017-03-11,15:09:20,7978,Value1
2017-03-11,15:09:20,7978,Scone
2017-03-11,15:11:07,7979,Value7
2017-03-11,15:11:07,7979,Value7
2017-03-11,15:11:07,7979,Scone
2017-03-11,15:11:07,7979,Cake
2017-03-11,15:12:46,7980,NONE
2017-03-11,15:12:46,7980,Sandwich
2017-03-11,15:12:46,7980,Value7
2017-03-11,15:12:46,7980,Value7
2017-03-11,15:38:20,7981,Argentina Night
2017-03-11,15:38:20,7981,Vegan Feast
2017-03-11,15:43:23,7982,Value7
2017-03-11,15:43:23,7982,Cake
2017-03-11,15:47:00,7983,Cake
2017-03-11,15:47:00,7983,Value12
2017-03-11,15:49:25,7984,Value12
2017-03-11,15:49:25,7984,Cake
2017-03-11,15:49:25,7984,Scone
2017-03-11,16:16:12,7985,Value1
2017-03-11,16:18:32,7986,Value1
2017-03-11,16:21:08,7987,Value7
2017-03-11,16:27:31,7988,Value7
2017-03-11,16:27:31,7988,Cake
2017-03-11,16:49:44,7989,Value7
2017-03-11,17:00:08,7990,Value7
2017-03-11,17:11:48,7991,Value1
2017-03-11,17:11:48,7991,Juice
2017-03-11,17:11:48,7991,Value6
2017-03-11,17:11:48,7991,Value5
2017-03-11,17:13:48,7992,The Nomad
2017-03-11,17:13:48,7992,NONE
2017-03-11,17:13:48,7992,Duck egg
2017-03-11,17:13:48,7992,Value7
2017-03-11,17:13:48,7992,Value7
2017-03-11,17:13:48,7992,Value12
2017-03-11,17:15:11,7993,Value7
2017-03-11,17:15:11,7993,Value6
2017-03-11,17:16:37,7994,Value3
2017-03-11,17:16:37,7994,Value7
2017-03-11,17:16:37,7994,Scone
2017-03-11,17:16:37,7994,Cake
2017-03-12,09:32:42,7995,Value7
2017-03-12,09:32:42,7995,Value8
2017-03-12,09:59:30,7996,Value7
2017-03-12,09:59:30,7996,Value8
2017-03-12,10:12:45,7997,Scone
2017-03-12,10:12:45,7997,Value1
2017-03-12,10:17:42,7998,Value1
2017-03-12,10:21:21,7999,Value7
2017-03-12,10:21:21,7999,Sandwich
2017-03-12,10:21:21,7999,Brownie
2017-03-12,10:22:42,8000,Value7
2017-03-12,10:22:42,8000,Cake
2017-03-12,10:27:06,8001,Scone
2017-03-12,10:27:06,8001,Value7
2017-03-12,10:27:06,8001,Value7
2017-03-12,10:27:06,8001,Spanish Brunch
2017-03-12,10:28:29,8002,Value7
2017-03-12,10:28:29,8002,Value7
2017-03-12,11:02:50,8003,Value1
2017-03-12,11:02:50,8003,Value7
2017-03-12,11:13:04,8004,Value7
2017-03-12,11:13:04,8004,Spanish Brunch
2017-03-12,11:13:41,8005,Spanish Brunch
2017-03-12,11:13:41,8005,Value7
2017-03-12,11:27:18,8006,Value1
2017-03-12,11:36:18,8007,Cake
2017-03-12,11:36:18,8007,Value6
2017-03-12,11:36:18,8007,Vegan Feast
2017-03-12,11:45:59,8008,Value1
2017-03-12,11:45:59,8008,Value1
2017-03-12,11:45:59,8008,Brownie
2017-03-12,11:58:39,8009,Value7
2017-03-12,12:03:01,8010,Value1
2017-03-12,12:03:01,8010,Value7
2017-03-12,12:07:39,8011,Value7
2017-03-12,12:07:39,8011,Value7
2017-03-12,12:07:39,8011,Value1
2017-03-12,12:07:39,8011,Value3
2017-03-12,12:07:39,8011,Cake
2017-03-12,12:07:39,8011,Cake
2017-03-12,12:07:39,8011,Vegan mincepie
2017-03-12,12:07:39,8011,Value1
2017-03-12,12:08:38,8012,Value12
2017-03-12,12:08:38,8012,Value6
2017-03-12,12:08:38,8012,Value4mie Dodgers
2017-03-12,12:09:07,8013,Value1
2017-03-12,12:12:37,8014,Value12
2017-03-12,12:21:11,8015,Value8
2017-03-12,12:21:11,8015,Scone
2017-03-12,12:21:11,8015,Value7
2017-03-12,12:21:11,8015,Value12
2017-03-12,12:32:01,8016,Value7
2017-03-12,12:32:01,8016,Value8
2017-03-12,12:33:04,8017,Baguette
2017-03-12,12:34:03,8018,Value5
2017-03-12,12:34:03,8018,Value7
2017-03-12,12:35:15,8019,Value7
2017-03-12,12:48:22,8020,Value7
2017-03-12,12:49:05,8021,Value1
2017-03-12,13:03:09,8022,NONE
2017-03-12,13:03:09,8022,Value7
2017-03-12,13:03:09,8022,Truffles
2017-03-12,13:03:09,8022,Juice
2017-03-12,13:12:47,8023,Value7
2017-03-12,13:16:18,8024,Value7
2017-03-12,13:18:27,8025,Value21
2017-03-12,13:18:27,8025,NONE
2017-03-12,13:18:27,8025,Spanish Brunch
2017-03-12,13:25:01,8026,Value7
2017-03-12,13:25:01,8026,Juice
2017-03-12,13:25:01,8026,NONE
2017-03-12,13:25:01,8026,Toast
2017-03-12,13:25:01,8026,Value6
2017-03-12,13:44:57,8027,Value1
2017-03-12,13:49:15,8028,The Nomad
2017-03-12,13:49:15,8028,Value7
2017-03-12,13:51:47,8029,Value3
2017-03-12,13:51:47,8029,NONE
2017-03-12,13:54:10,8030,Value1
2017-03-12,13:54:10,8030,Spanish Brunch
2017-03-12,13:55:17,8031,Value12
2017-03-12,13:55:17,8031,Spanish Brunch
2017-03-12,13:55:17,8031,NONE
2017-03-12,13:56:32,8032,Value7
2017-03-12,13:56:32,8032,Value21
2017-03-12,13:56:32,8032,Value5
2017-03-12,13:56:32,8032,Value9
2017-03-12,13:56:32,8032,Scone
2017-03-12,13:58:29,8033,Half slice Monster
2017-03-12,13:58:29,8033,Tiffin
2017-03-12,13:58:29,8033,Value7
2017-03-12,13:58:29,8033,Juice
2017-03-12,13:59:59,8034,Baguette
2017-03-12,14:08:26,8035,Value7
2017-03-12,14:08:26,8035,Coke
2017-03-12,14:08:26,8035,Value12
2017-03-12,14:08:26,8035,Sandwich
2017-03-12,14:08:26,8035,Spanish Brunch
2017-03-12,14:14:33,8036,Value1
2017-03-12,14:17:11,8037,Value3
2017-03-12,14:17:11,8037,Value7
2017-03-12,14:17:11,8037,Value5
2017-03-12,14:18:30,8038,Value19
2017-03-12,14:18:30,8038,Value7
2017-03-12,14:18:30,8038,Cake
2017-03-12,14:28:36,8039,Value1
2017-03-12,14:30:12,8040,Value7
2017-03-12,14:32:26,8041,Value1
2017-03-12,14:32:26,8041,Value10
2017-03-12,14:32:26,8041,Drinking chocolate spoons
2017-03-12,14:32:26,8041,Value7
2017-03-12,14:33:44,8042,Value3
2017-03-12,14:43:23,8043,Value12
2017-03-12,14:43:23,8043,Value12
2017-03-12,14:43:23,8043,Cake
2017-03-12,14:46:46,8044,Value12
2017-03-12,14:46:46,8044,Value7
2017-03-12,14:46:46,8044,Cake
2017-03-12,14:46:46,8044,Value4mie Dodgers
2017-03-12,15:00:54,8045,Value9
2017-03-12,15:01:14,8046,Scone
2017-03-12,15:10:41,8047,Value3
2017-03-12,15:10:41,8047,Cake
2017-03-12,15:14:32,8048,Value9
2017-03-12,15:14:32,8048,Value6
2017-03-12,15:14:32,8048,Spanish Brunch
2017-03-12,15:14:32,8048,Chicken Stew
2017-03-12,15:14:32,8048,Value7
2017-03-12,15:15:28,8049,Value11
2017-03-12,15:16:19,8050,Value7
2017-03-12,15:16:19,8050,Cake
2017-03-12,15:22:12,8051,Cake
2017-03-12,15:22:12,8051,Value5
2017-03-12,15:22:12,8051,Value12
2017-03-12,15:22:12,8051,Value7
2017-03-12,15:22:12,8051,Sandwich
2017-03-12,15:22:12,8051,Value19
2017-03-12,15:25:32,8052,Value7
2017-03-12,15:25:32,8052,Value5
2017-03-12,15:38:22,8053,Value1
2017-03-12,15:38:22,8053,Cake
2017-03-12,15:45:06,8054,Value7
2017-03-12,15:45:06,8054,Value7
2017-03-12,15:45:06,8054,Spanish Brunch
2017-03-12,15:45:06,8054,Sandwich
2017-03-12,15:45:55,8055,Value7
2017-03-12,15:45:55,8055,Value5
2017-03-12,16:28:00,8056,Value1
2017-03-12,16:28:00,8056,Value3
2017-03-12,16:28:00,8056,Sandwich
2017-03-12,16:28:00,8056,Chocolates
2017-03-13,08:21:24,8057,Value8
2017-03-13,08:21:24,8057,Value7
2017-03-13,08:36:43,8058,Value7
2017-03-13,08:36:43,8058,Value4mie Dodgers
2017-03-13,09:13:42,8059,Value7
2017-03-13,09:16:55,8060,Cake
2017-03-13,09:31:19,8061,Value8
2017-03-13,09:31:19,8061,Value1
2017-03-13,09:31:19,8061,Value4
2017-03-13,10:07:25,8062,Value1
2017-03-13,10:15:06,8063,Value12
2017-03-13,10:21:50,8064,Value12
2017-03-13,10:21:50,8064,Value7
2017-03-13,10:21:50,8064,Spanish Brunch
2017-03-13,10:31:52,8065,Afternoon with the baker
2017-03-13,10:35:26,8066,Value1
2017-03-13,10:56:12,8067,Value7
2017-03-13,10:56:12,8067,Value5
2017-03-13,10:58:58,8068,Value7
2017-03-13,10:58:58,8068,Value12
2017-03-13,10:58:58,8068,Value5
2017-03-13,10:58:58,8068,Cake
2017-03-13,11:01:08,8069,Value7
2017-03-13,11:01:08,8069,Value7
2017-03-13,11:10:36,8070,Value7
2017-03-13,11:10:36,8070,Value7
2017-03-13,11:26:19,8071,Value7
2017-03-13,11:26:19,8071,Value7
2017-03-13,11:26:19,8071,Value6
2017-03-13,11:30:31,8072,Value1
2017-03-13,11:34:04,8073,Value12
2017-03-13,11:39:11,8074,Value7
2017-03-13,11:39:11,8074,Value8
2017-03-13,11:39:11,8074,Value8
2017-03-13,11:45:36,8075,Sandwich
2017-03-13,11:45:36,8075,Sandwich
2017-03-13,11:45:36,8075,Value12
2017-03-13,11:45:36,8075,Value7
2017-03-13,11:57:44,8077,Value1
2017-03-13,12:03:03,8078,Value12
2017-03-13,12:03:03,8078,Cake
2017-03-13,12:03:25,8079,Value7
2017-03-13,12:05:56,8080,Baguette
2017-03-13,12:12:25,8081,Baguette
2017-03-13,12:12:25,8081,Scone
2017-03-13,12:14:46,8082,Value7
2017-03-13,12:24:38,8083,Value7
2017-03-13,12:24:38,8083,Value7
2017-03-13,12:24:38,8083,Value8
2017-03-13,12:24:38,8083,Value8
2017-03-13,12:31:00,8084,Value7
2017-03-13,12:31:00,8084,Value8
2017-03-13,12:49:30,8085,Value8
2017-03-13,12:51:15,8086,Value1
2017-03-13,13:03:59,8087,Value8
2017-03-13,13:03:59,8087,Value8
2017-03-13,13:03:59,8087,Value7
2017-03-13,13:14:10,8088,NONE
2017-03-13,13:14:10,8088,Value12
2017-03-13,13:14:10,8088,Value1
2017-03-13,13:20:14,8089,Baguette
2017-03-13,13:20:14,8089,Value7
2017-03-13,13:45:09,8090,Value1
2017-03-13,13:48:38,8091,Truffles
2017-03-13,13:48:38,8091,Value12
2017-03-13,13:48:38,8091,Value19
2017-03-13,13:48:38,8091,Salad
2017-03-13,13:48:38,8091,Value5
2017-03-13,13:48:38,8091,Value1
2017-03-13,13:49:47,8092,NONE
2017-03-13,13:49:47,8092,Value19
2017-03-13,14:03:20,8093,Value7
2017-03-13,14:03:20,8093,Value19
2017-03-13,14:03:20,8093,Afternoon with the baker
2017-03-13,14:04:18,8094,Value7
2017-03-13,14:04:18,8094,Afternoon with the baker
2017-03-13,14:04:18,8094,Spanish Brunch
2017-03-13,14:11:55,8095,Sandwich
2017-03-13,14:12:07,8096,Value7
2017-03-13,14:14:36,8097,Sandwich
2017-03-13,14:14:36,8097,Value7
2017-03-13,14:27:03,8098,Sandwich
2017-03-13,14:27:03,8098,Value7
2017-03-13,14:27:38,8099,Value7
2017-03-13,14:27:38,8099,Sandwich
2017-03-13,14:46:20,8100,Salad
2017-03-13,14:46:20,8100,Value12
2017-03-13,14:46:52,8101,Juice
2017-03-13,14:46:52,8101,NONE
2017-03-13,15:37:53,8102,Sandwich
2017-03-13,15:39:26,8103,Value12
2017-03-13,15:39:26,8103,Value7
2017-03-13,15:39:26,8103,Value3
2017-03-13,15:42:46,8104,Value7
2017-03-13,15:42:46,8104,Value7
2017-03-13,15:42:46,8104,Value19
2017-03-13,16:09:55,8106,Value12
2017-03-13,16:09:55,8106,Cake
2017-03-13,16:17:42,8107,Cake
2017-03-13,16:17:42,8107,Value1
2017-03-13,16:39:28,8108,Value4mie Dodgers
2017-03-13,16:39:28,8108,Cake
2017-03-13,16:39:28,8108,Value7
2017-03-13,16:39:28,8108,Value7
2017-03-13,17:02:41,8109,Value7
2017-03-13,17:02:41,8109,Salad
2017-03-14,08:26:40,8110,Baguette
2017-03-14,08:31:22,8111,Value7
2017-03-14,08:31:22,8111,Value4mie Dodgers
2017-03-14,08:31:22,8111,Value8
2017-03-14,09:06:39,8112,Value7
2017-03-14,09:06:39,8112,Value5
2017-03-14,09:17:46,8113,Value7
2017-03-14,09:17:46,8113,Value8
2017-03-14,09:17:46,8113,Value11
2017-03-14,09:35:18,8114,Value1
2017-03-14,09:54:38,8115,Value7
2017-03-14,10:02:29,8116,Value7
2017-03-14,10:02:29,8116,Baguette
2017-03-14,10:11:34,8117,Value7
2017-03-14,10:11:34,8117,Toast
2017-03-14,10:11:34,8117,Value12
2017-03-14,10:16:32,8118,Value8
2017-03-14,10:24:55,8119,Value1
2017-03-14,10:57:47,8120,Value7
2017-03-14,10:57:47,8120,Value7
2017-03-14,10:57:47,8120,Value8
2017-03-14,10:58:42,8121,Value1
2017-03-14,10:58:42,8121,Salad
2017-03-14,10:59:24,8122,Value1
2017-03-14,10:59:24,8122,Value8
2017-03-14,11:06:15,8123,Value7
2017-03-14,11:14:41,8124,Value1
2017-03-14,11:14:41,8124,Value7
2017-03-14,11:14:41,8124,NONE
2017-03-14,11:14:41,8124,Toast
2017-03-14,11:30:45,8126,Value7
2017-03-14,11:32:24,8127,Value7
2017-03-14,11:42:39,8129,Gift voucher
2017-03-14,11:42:39,8129,Value1
2017-03-14,11:55:49,8130,Value8
2017-03-14,11:55:49,8130,Value1
2017-03-14,12:24:52,8131,Sandwich
2017-03-14,12:25:14,8132,Value10
2017-03-14,12:32:10,8133,Value7
2017-03-14,12:32:10,8133,Value8
2017-03-14,12:35:36,8134,Truffles
2017-03-14,12:35:36,8134,Chicken Stew
2017-03-14,12:36:30,8135,Value8
2017-03-14,12:47:42,8136,Value7
2017-03-14,12:47:42,8136,Value4mie Dodgers
2017-03-14,12:47:42,8136,Sandwich
2017-03-14,13:29:36,8137,Value1
2017-03-14,13:29:36,8137,Value5
2017-03-14,13:43:47,8138,Value12
2017-03-14,13:43:47,8138,Value7
2017-03-14,13:43:47,8138,Value9
2017-03-14,13:51:53,8140,Chicken Stew
2017-03-14,13:53:07,8141,Value7
2017-03-14,14:23:44,8142,Value12
2017-03-14,14:23:44,8142,Juice
2017-03-14,14:23:44,8142,Sandwich
2017-03-14,14:23:44,8142,Chicken Stew
2017-03-14,14:30:47,8143,Value12
2017-03-14,14:30:47,8143,Value12
2017-03-14,14:35:06,8144,Value1
2017-03-14,14:35:06,8144,Sandwich
2017-03-14,14:35:06,8144,Cake
2017-03-14,14:49:03,8145,Value7
2017-03-14,14:49:03,8145,Value6
2017-03-14,15:25:53,8146,Value7
2017-03-14,15:25:53,8146,Juice
2017-03-14,15:25:53,8146,Bakewell
2017-03-14,15:29:13,8147,Cake
2017-03-14,15:29:13,8147,Value5
2017-03-14,15:29:13,8147,Juice
2017-03-14,15:29:13,8147,Value5
2017-03-14,15:33:43,8148,Value19
2017-03-14,15:33:43,8148,Chicken Stew
2017-03-14,15:35:56,8149,Value7
2017-03-14,15:35:56,8149,Bakewell
2017-03-14,15:41:14,8150,Juice
2017-03-14,15:41:14,8150,Value7
2017-03-14,15:41:14,8150,NONE
2017-03-14,15:46:24,8151,Value7
2017-03-14,15:46:24,8151,Value1
2017-03-14,15:55:13,8152,Value12
2017-03-14,15:55:13,8152,Value1
2017-03-14,15:55:36,8153,Bakewell
2017-03-14,15:55:36,8153,Value12
2017-03-14,16:11:06,8154,Value7
2017-03-14,16:11:06,8154,Value7
2017-03-14,16:11:06,8154,Cake
2017-03-14,16:19:16,8155,Value7
2017-03-14,16:19:16,8155,Value7
2017-03-14,16:19:16,8155,Bakewell
2017-03-14,16:26:43,8156,Value7
2017-03-14,16:26:43,8156,Juice
2017-03-14,16:26:43,8156,Value5
2017-03-14,16:26:43,8156,Cake
2017-03-14,16:46:14,8157,Value3
2017-03-14,16:46:14,8157,Value7
2017-03-14,16:46:14,8157,Sandwich
2017-03-14,16:46:14,8157,Cake
2017-03-14,17:33:43,8159,Value9
2017-03-14,17:38:40,8160,Value1
2017-03-14,17:49:26,8161,Cake
2017-03-14,17:49:26,8161,Cake
2017-03-14,17:49:26,8161,Value5
2017-03-14,17:49:26,8161,Value4mie Dodgers
2017-03-14,17:49:26,8161,Vegan Feast
2017-03-15,08:57:07,8162,Value1
2017-03-15,08:58:56,8163,Value7
2017-03-15,09:02:33,8164,Value7
2017-03-15,09:08:58,8165,Value1
2017-03-15,09:08:58,8165,Baguette
2017-03-15,09:12:46,8166,Value1
2017-03-15,09:12:46,8166,Value7
2017-03-15,09:12:46,8166,Value8
2017-03-15,09:20:37,8167,Value8
2017-03-15,09:20:37,8167,Value7
2017-03-15,09:44:29,8169,Value1
2017-03-15,09:50:20,8170,Value1
2017-03-15,10:04:43,8171,Cake
2017-03-15,10:04:43,8171,Value8
2017-03-15,10:06:45,8172,Toast
2017-03-15,10:11:24,8173,Value3
2017-03-15,10:57:50,8174,Value7
2017-03-15,11:13:19,8175,Value7
2017-03-15,11:13:19,8175,Value7
2017-03-15,11:13:19,8175,Sandwich
2017-03-15,11:14:11,8176,Value7
2017-03-15,11:14:11,8176,Value5
2017-03-15,11:33:38,8177,Value7
2017-03-15,11:33:38,8177,Cake
2017-03-15,11:38:43,8178,Value1
2017-03-15,11:44:25,8179,Value1
2017-03-15,11:47:52,8180,Value1
2017-03-15,11:47:52,8180,Value4
2017-03-15,11:47:52,8180,Christmas common
2017-03-15,11:52:15,8181,Value7
2017-03-15,11:52:15,8181,Value7
2017-03-15,11:56:09,8182,Coke
2017-03-15,11:56:09,8182,Salad
2017-03-15,11:56:26,8183,Extra Salami or Feta
2017-03-15,12:03:37,8184,Value5
2017-03-15,12:32:36,8185,Cake
2017-03-15,12:36:22,8186,Truffles
2017-03-15,12:36:22,8186,Value8
2017-03-15,12:38:09,8187,Value5
2017-03-15,12:38:09,8187,Baguette
2017-03-15,12:58:42,8188,Value7
2017-03-15,13:32:56,8189,Brownie
2017-03-15,14:09:54,8190,Value7
2017-03-15,14:09:54,8190,Toast
2017-03-15,14:20:02,8191,Value12
2017-03-15,14:20:02,8191,Value12
2017-03-15,14:20:02,8191,Value5
2017-03-15,14:20:02,8191,Value8
2017-03-15,14:25:07,8192,Coke
2017-03-15,14:34:16,8193,Brownie
2017-03-15,14:34:16,8193,Value7
2017-03-15,14:36:57,8194,Value7
2017-03-15,14:36:57,8194,Cake
2017-03-15,14:38:50,8195,Sandwich
2017-03-15,14:38:50,8195,Truffles
2017-03-15,14:38:50,8195,Cake
2017-03-15,14:55:37,8196,Cake
2017-03-15,14:55:37,8196,Bakewell
2017-03-15,14:55:37,8196,Value12
2017-03-15,14:55:37,8196,Value7
2017-03-15,15:15:17,8197,Cake
2017-03-15,15:15:17,8197,Value8
2017-03-15,15:15:17,8197,Value3
2017-03-15,15:15:17,8197,Value7
2017-03-15,15:29:22,8198,Brownie
2017-03-15,16:08:52,8199,Value7
2017-03-15,16:08:52,8199,Scone
2017-03-15,16:26:31,8200,Cake
2017-03-15,16:26:31,8200,Baguette
2017-03-15,16:27:37,8201,Value7
2017-03-15,16:27:37,8201,Value12
2017-03-15,16:30:12,8202,Value7
2017-03-15,16:30:12,8202,Value1
2017-03-15,16:30:12,8202,Cake
2017-03-15,16:30:12,8202,Value1
2017-03-15,16:30:32,8203,Value1
2017-03-15,16:40:25,8204,Value1
2017-03-15,16:41:21,8205,Value7
2017-03-15,16:41:21,8205,Scone
2017-03-15,16:42:22,8206,Value1
2017-03-15,16:42:22,8206,Value7
2017-03-15,16:42:22,8206,Value7
2017-03-15,17:10:29,8207,Juice
2017-03-15,17:10:29,8207,Value7
2017-03-15,17:10:29,8207,Cake
2017-03-15,17:12:23,8208,Value7
2017-03-15,17:12:23,8208,Brownie
2017-03-16,08:04:56,8209,Baguette
2017-03-16,08:04:56,8209,Value5
2017-03-16,08:10:27,8210,Value9
2017-03-16,08:10:27,8210,Value1
2017-03-16,08:10:27,8210,Value1
2017-03-16,08:10:27,8210,Value7
2017-03-16,08:10:27,8210,Value10
2017-03-16,08:28:29,8211,Value7
2017-03-16,08:28:29,8211,Value5
2017-03-16,08:42:19,8212,Value7
2017-03-16,08:42:19,8212,Value1
2017-03-16,08:46:13,8213,Value7
2017-03-16,08:46:13,8213,Toast
2017-03-16,09:15:52,8214,Value1
2017-03-16,09:15:52,8214,Value8
2017-03-16,09:22:15,8215,Value1
2017-03-16,09:22:15,8215,Value7
2017-03-16,09:22:15,8215,Value8
2017-03-16,09:28:14,8216,Value7
2017-03-16,09:28:14,8216,Value1
2017-03-16,09:28:14,8216,Toast
2017-03-16,09:41:31,8217,Value7
2017-03-16,09:47:27,8218,Value11
2017-03-16,09:56:03,8219,Value1
2017-03-16,09:56:03,8219,Value7
2017-03-16,09:56:03,8219,Value8
2017-03-16,10:06:17,8220,Value7
2017-03-16,10:06:17,8220,Value3
2017-03-16,10:06:17,8220,Value5
2017-03-16,10:19:04,8221,Value7
2017-03-16,10:19:04,8221,Toast
2017-03-16,10:19:04,8221,Granola
2017-03-16,10:19:04,8221,NONE
2017-03-16,10:36:13,8222,Value1
2017-03-16,10:36:13,8222,Value8
2017-03-16,10:42:14,8223,Value3
2017-03-16,10:42:14,8223,Value3
2017-03-16,10:42:14,8223,Value1
2017-03-16,10:42:14,8223,Brownie
2017-03-16,10:43:53,8224,Value1
2017-03-16,10:43:53,8224,Juice
2017-03-16,10:43:53,8224,Crisps
2017-03-16,10:45:41,8225,Value4mie Dodgers
2017-03-16,10:45:41,8225,Value9
2017-03-16,10:45:41,8225,Value12
2017-03-16,10:50:35,8226,Value1
2017-03-16,10:50:35,8226,Value4mie Dodgers
2017-03-16,10:52:25,8227,Cherry me Dried fruit
2017-03-16,10:52:25,8227,Toast
2017-03-16,10:52:25,8227,NONE
2017-03-16,10:52:25,8227,Extra Salami or Feta
2017-03-16,10:52:25,8227,Value3
2017-03-16,10:52:25,8227,Value7
2017-03-16,10:52:25,8227,Cake
2017-03-16,11:08:28,8228,Value1
2017-03-16,11:10:01,8229,Value11
2017-03-16,11:19:55,8230,Value7
2017-03-16,11:19:55,8230,Value9
2017-03-16,11:30:40,8231,Baguette
2017-03-16,11:35:56,8232,Value2
2017-03-16,11:44:43,8233,Sandwich
2017-03-16,11:58:36,8234,Value1
2017-03-16,12:02:32,8235,Value7
2017-03-16,12:02:32,8235,Toast
2017-03-16,12:02:32,8235,Value12
2017-03-16,12:10:27,8236,Value1
2017-03-16,12:16:49,8237,Value1
2017-03-16,12:33:41,8238,Value12
2017-03-16,12:33:41,8238,Value7
2017-03-16,12:33:41,8238,Value1
2017-03-16,12:44:27,8239,Chicken Stew
2017-03-16,12:44:27,8239,Value1
2017-03-16,13:16:43,8240,Value19
2017-03-16,13:19:33,8241,Value19
2017-03-16,13:19:33,8241,Salad
2017-03-16,13:19:33,8241,NONE
2017-03-16,13:19:33,8241,Value12
2017-03-16,13:19:33,8241,Value10
2017-03-16,13:19:33,8241,Juice
2017-03-16,13:44:42,8242,Cake
2017-03-16,13:44:42,8242,Truffles
2017-03-16,13:44:42,8242,Chicken Stew
2017-03-16,13:44:42,8242,Sandwich
2017-03-16,13:48:09,8243,Value8
2017-03-16,13:51:26,8244,Chicken Stew
2017-03-16,13:51:26,8244,Value7
2017-03-16,14:19:47,8245,Eggs
2017-03-16,14:19:47,8245,Value1
2017-03-16,14:26:59,8246,Value7
2017-03-16,14:26:59,8246,Value7
2017-03-16,14:26:59,8246,Value19
2017-03-16,14:26:59,8246,NONE
2017-03-16,14:35:17,8247,Value7
2017-03-16,14:35:17,8247,Scone
2017-03-16,15:15:52,8248,Coke
2017-03-16,15:18:55,8249,Value1
2017-03-16,15:18:55,8249,Brownie
2017-03-16,15:32:25,8250,Value7
2017-03-16,15:32:25,8250,Value3
2017-03-16,15:32:25,8250,Value5
2017-03-16,15:52:29,8251,Value7
2017-03-16,15:52:29,8251,Value5
2017-03-16,16:08:33,8252,Value1
2017-03-16,16:08:33,8252,Cake
2017-03-16,16:16:17,8253,Cake
2017-03-16,16:16:17,8253,Value7
2017-03-16,16:16:17,8253,Value7
2017-03-16,16:16:17,8253,Value7
2017-03-16,16:19:04,8254,Value7
2017-03-16,16:42:16,8255,Value12
2017-03-16,16:42:16,8255,Bakewell
2017-03-16,16:42:16,8255,Value1
2017-03-16,16:44:17,8256,Value21
2017-03-16,16:44:17,8256,Value7
2017-03-16,16:44:17,8256,Cake
2017-03-16,16:44:17,8256,Value1
2017-03-16,17:30:10,8257,Value3
2017-03-17,08:12:49,8258,Value12
2017-03-17,08:12:49,8258,Scone
2017-03-17,08:15:33,8259,Baguette
2017-03-17,08:15:33,8259,Value5
2017-03-17,08:19:53,8260,Value7
2017-03-17,08:19:53,8260,Bakewell
2017-03-17,08:24:48,8261,Mortimer
2017-03-17,08:59:41,8262,Value1
2017-03-17,09:00:36,8263,Value1
2017-03-17,09:02:44,8264,Value7
2017-03-17,09:02:44,8264,Value8
2017-03-17,09:04:51,8265,Value7
2017-03-17,09:11:59,8266,Value1
2017-03-17,09:11:59,8266,Value8
2017-03-17,09:13:57,8267,Value1
